lake_id,lat,lon,year,froze,ice_on_date,ice_off_date,ice_on_doy,ice_off_doy
19,43.9906,-74.2441,1981,Y,1981-11-24,NA,84,NA
19,43.9906,-74.2441,1982,Y,1982-12-10,1983-04-14,100,225
19,43.9906,-74.2441,1983,Y,1983-12-01,1984-04-19,91,231
19,43.9906,-74.2441,1984,Y,1984-12-11,1985-04-23,101,234
19,43.9906,-74.2441,1985,Y,1985-11-30,1986-04-15,90,226
19,43.9906,-74.2441,1986,Y,1986-11-14,1987-04-15,74,226
19,43.9906,-74.2441,1987,Y,1987-12-07,1988-04-15,97,227
19,43.9906,-74.2441,1988,Y,1988-11-24,1989-05-01,84,242
19,43.9906,-74.2441,1989,Y,1989-11-23,1990-04-26,83,237
19,43.9906,-74.2441,1990,Y,1990-11-13,1991-04-17,73,228
19,43.9906,-74.2441,1991,Y,1991-12-04,1992-05-02,94,244
19,43.9906,-74.2441,1992,Y,1992-11-07,1993-04-22,67,233
19,43.9906,-74.2441,1993,Y,1993-12-01,1994-05-02,91,243
19,43.9906,-74.2441,1994,Y,1994-11-27,1995-04-18,87,229
19,43.9906,-74.2441,1995,Y,1995-11-13,1996-04-28,73,240
19,43.9906,-74.2441,1996,Y,1996-11-15,1997-04-26,75,237
19,43.9906,-74.2441,1997,Y,1997-11-19,1998-04-14,79,225
19,43.9906,-74.2441,1998,Y,1998-12-19,1999-04-21,109,232
19,43.9906,-74.2441,1999,Y,1999-12-15,2000-04-18,105,230
19,43.9906,-74.2441,2000,Y,2000-11-24,2001-04-28,84,239
19,43.9906,-74.2441,2001,Y,2001-12-18,2002-04-17,108,228
19,43.9906,-74.2441,2002,Y,2002-11-08,2003-04-27,68,238
19,43.9906,-74.2441,2003,Y,2003-11-14,2004-04-20,74,232
19,43.9906,-74.2441,2004,Y,2004-12-04,2005-04-15,94,226
19,43.9906,-74.2441,2005,Y,2005-11-23,2006-04-16,83,227
19,43.9906,-74.2441,2006,Y,2006-12-10,2007-04-29,100,240
19,43.9906,-74.2441,2007,Y,2007-11-23,2008-04-22,83,234
19,43.9906,-74.2441,2008,Y,2008-11-24,2009-04-17,84,228
19,43.9906,-74.2441,2009,Y,2009-12-16,2010-04-05,106,216
19,43.9906,-74.2441,2010,Y,2010-12-07,2011-04-27,97,238
19,43.9906,-74.2441,2011,Y,2011-12-11,2012-03-26,101,207
19,43.9906,-74.2441,2012,Y,2012-12-10,2013-04-24,100,235
19,43.9906,-74.2441,2013,Y,2013-11-26,2014-04-23,86,234
19,43.9906,-74.2441,2014,Y,2014-11-28,2015-04-28,88,239
19,43.9906,-74.2441,2015,Y,2016-01-03,2016-04-02,124,214
19,43.9906,-74.2441,2016,Y,2016-12-09,2017-04-19,99,230
19,43.9906,-74.2441,2017,Y,2017-11-28,2018-05-06,88,247
19,43.9906,-74.2441,2018,Y,2018-11-13,2019-04-19,73,230
19,43.9906,-74.2441,2019,Y,2019-11-11,2020-04-09,71,221
19,43.9906,-74.2441,2020,Y,2020-12-09,2021-04-08,99,219
19,43.9906,-74.2441,2021,Y,2021-11-24,2022-04-13,84,224
20,47.1656,-95.168,1987,Y,1987-11-21,1988-04-17,81,229
20,47.1656,-95.168,1988,Y,1988-11-07,1989-04-29,67,240
20,47.1656,-95.168,1989,Y,1989-11-15,1990-04-25,75,236
20,47.1656,-95.168,1990,Y,1990-11-24,1991-04-18,84,229
20,47.1656,-95.168,1991,Y,1991-11-04,1992-04-19,64,231
20,47.1656,-95.168,1992,Y,1992-11-08,1993-04-19,68,230
20,47.1656,-95.168,1993,Y,1993-11-05,1994-04-19,65,230
20,47.1656,-95.168,1994,Y,1994-11-23,1995-04-26,83,237
20,47.1656,-95.168,1995,NA,NA,1996-05-05,NA,247
20,47.1656,-95.168,1997,Y,1997-11-12,1998-04-11,72,222
20,47.1656,-95.168,1999,Y,1999-11-25,2000-04-03,85,215
20,47.1656,-95.168,2000,Y,2000-11-20,2001-04-27,80,238
20,47.1656,-95.168,2001,Y,2001-11-30,NA,90,NA
20,47.1656,-95.168,2002,Y,2002-11-13,2003-04-13,73,224
20,47.1656,-95.168,2003,Y,2003-11-10,2004-04-15,70,227
20,47.1656,-95.168,2004,Y,2004-11-24,2005-04-14,84,225
20,47.1656,-95.168,2005,Y,2005-11-17,2006-04-13,77,224
20,47.1656,-95.168,2006,Y,2006-11-12,2007-04-23,72,234
20,47.1656,-95.168,2007,Y,2007-11-22,NA,82,NA
20,47.1656,-95.168,2008,Y,2008-11-19,2009-04-22,79,233
20,47.1656,-95.168,2009,Y,2009-11-27,2010-04-02,87,213
20,47.1656,-95.168,2010,Y,2010-11-21,2011-04-25,81,236
20,47.1656,-95.168,2011,Y,2011-11-17,2012-04-29,77,241
20,47.1656,-95.168,2012,Y,2012-11-24,NA,84,NA
20,47.1656,-95.168,2013,Y,2013-11-12,2014-04-28,72,239
20,47.1656,-95.168,2014,Y,2014-11-14,2015-04-13,74,224
20,47.1656,-95.168,2015,Y,2015-11-28,2016-04-01,88,213
20,47.1656,-95.168,2016,NA,NA,2017-04-08,NA,219
20,47.1656,-95.168,2017,Y,2017-11-10,2018-04-29,70,240
20,47.1656,-95.168,2018,Y,2018-11-10,2019-04-27,70,238
20,47.1656,-95.168,2019,Y,2019-11-07,2020-04-27,67,239
20,47.1656,-95.168,2020,Y,2020-11-13,2021-04-08,73,219
20,47.1656,-95.168,2021,Y,2021-11-22,2022-05-08,82,249
20,47.1656,-95.168,2022,Y,2022-11-18,NA,78,NA
21,42.6118,-75.0049,1989,Y,1989-12-02,1990-03-19,92,199
21,42.6118,-75.0049,1990,Y,1990-12-27,1991-04-05,117,216
21,42.6118,-75.0049,1991,Y,1991-12-17,1992-04-15,107,227
21,42.6118,-75.0049,1992,Y,1992-12-09,1993-04-15,99,226
21,42.6118,-75.0049,1993,Y,1993-12-18,1994-04-20,108,231
21,42.6118,-75.0049,1994,Y,1994-12-12,1995-03-21,102,201
21,42.6118,-75.0049,1995,Y,1995-12-10,1996-04-15,100,227
21,42.6118,-75.0049,1996,Y,1996-12-21,1997-04-08,111,219
21,42.6118,-75.0049,1997,Y,1997-12-09,1998-03-31,99,211
21,42.6118,-75.0049,1998,Y,1998-12-23,1999-04-06,113,217
21,42.6118,-75.0049,1999,Y,1999-12-24,2000-03-25,114,206
21,42.6118,-75.0049,2000,Y,2000-12-03,2001-04-21,93,232
21,42.6118,-75.0049,2001,Y,2001-12-27,2002-03-15,117,195
21,42.6118,-75.0049,2002,Y,2002-12-04,2003-04-15,94,226
21,42.6118,-75.0049,2003,Y,2003-12-13,2004-04-13,103,225
21,42.6118,-75.0049,2004,Y,2004-12-17,2005-04-11,107,222
21,42.6118,-75.0049,2005,Y,2005-12-08,2006-04-01,98,212
21,42.6118,-75.0049,2006,Y,2007-01-17,2007-04-23,138,234
21,42.6118,-75.0049,2007,Y,2007-12-06,2008-04-09,96,221
21,42.6118,-75.0049,2008,Y,2008-12-06,2009-04-03,96,214
21,42.6118,-75.0049,2009,Y,2009-12-18,2010-03-30,108,210
21,42.6118,-75.0049,2010,Y,2010-12-13,2011-04-11,103,222
21,42.6118,-75.0049,2011,Y,2012-01-04,2012-03-18,125,199
21,42.6118,-75.0049,2012,Y,2012-12-26,NA,116,NA
21,42.6118,-75.0049,2013,Y,2013-12-12,2014-04-13,102,224
21,42.6118,-75.0049,2014,Y,2014-12-30,2015-04-14,120,225
21,42.6118,-75.0049,2015,Y,2016-01-05,2016-03-11,126,192
21,42.6118,-75.0049,2016,Y,2016-12-18,2017-04-07,108,218
21,42.6118,-75.0049,2017,Y,2017-12-14,2018-04-07,104,218
21,42.6118,-75.0049,2018,Y,2018-12-06,2019-04-14,96,225
21,42.6118,-75.0049,2019,Y,2019-12-18,2020-03-20,108,201
21,42.6118,-75.0049,2020,Y,2020-12-17,2021-03-30,107,210
21,42.6118,-75.0049,2021,Y,2022-01-04,2022-03-31,125,211
21,42.6118,-75.0049,2022,Y,2022-12-25,2023-04-05,115,216
21,42.6118,-75.0049,2023,Y,2023-12-22,2024-03-09,112,190
21,42.6118,-75.0049,2024,Y,2024-12-14,2025-03-21,104,201
22,46.6512,-68.0297,1989,Y,1989-11-13,1990-04-30,73,241
22,46.6512,-68.0297,1990,Y,1990-11-15,1991-05-01,75,242
22,46.6512,-68.0297,1991,Y,1991-11-20,1992-05-06,80,248
22,46.6512,-68.0297,1992,Y,1992-11-08,1993-05-01,68,242
22,46.6512,-68.0297,1993,Y,1993-11-11,NA,71,NA
22,46.6512,-68.0297,1994,Y,1994-11-24,1995-04-28,84,239
22,46.6512,-68.0297,1995,Y,1995-11-25,1996-04-26,85,238
22,46.6512,-68.0297,1996,Y,1996-11-27,1997-05-02,87,243
22,46.6512,-68.0297,1997,Y,1997-11-23,1998-04-23,83,234
22,46.6512,-68.0297,1998,Y,1998-12-01,1999-04-26,91,237
22,46.6512,-68.0297,1999,Y,1999-12-17,2000-04-19,107,231
22,46.6512,-68.0297,2000,Y,2000-11-20,2001-05-03,80,244
22,46.6512,-68.0297,2001,Y,2001-11-22,2002-04-23,82,234
22,46.6512,-68.0297,2002,Y,2002-11-06,2003-05-05,66,246
22,46.6512,-68.0297,2004,Y,2004-11-12,2005-04-24,72,235
22,46.6512,-68.0297,2005,Y,2005-12-08,2006-04-18,98,229
22,46.6512,-68.0297,2006,Y,2006-12-07,2007-05-08,97,249
22,46.6512,-68.0297,2007,Y,2007-12-20,2008-04-30,110,242
22,46.6512,-68.0297,2008,Y,2008-11-25,2009-04-29,85,240
22,46.6512,-68.0297,2009,NA,NA,2010-04-08,NA,219
22,46.6512,-68.0297,2014,NA,NA,2015-05-05,NA,246
23,45.3485,-96.1418,1989,NA,NA,1990-04-05,NA,216
23,45.3485,-96.1418,1990,Y,1990-11-30,1991-04-05,90,216
23,45.3485,-96.1418,1991,Y,1991-11-04,1992-03-30,64,211
23,45.3485,-96.1418,1992,Y,1992-11-30,1993-04-19,90,230
23,45.3485,-96.1418,1993,Y,1993-11-25,1994-04-13,85,224
23,45.3485,-96.1418,1994,Y,1994-11-30,1995-04-07,90,218
23,45.3485,-96.1418,1995,Y,1995-11-04,1996-04-21,64,233
23,45.3485,-96.1418,1996,Y,1996-11-13,1997-04-27,73,238
23,45.3485,-96.1418,1997,Y,1997-11-14,1998-04-08,74,219
23,45.3485,-96.1418,1998,Y,1998-12-19,1999-03-31,109,211
23,45.3485,-96.1418,1999,Y,1999-12-17,2000-03-22,107,203
23,45.3485,-96.1418,2000,Y,2000-11-18,2001-04-22,78,233
23,45.3485,-96.1418,2001,Y,2001-12-07,2002-04-13,97,224
23,45.3485,-96.1418,2002,Y,2002-11-18,2003-04-03,78,214
23,45.3485,-96.1418,2003,Y,2003-11-07,2004-04-01,67,213
23,45.3485,-96.1418,2004,Y,2004-12-13,2005-03-30,103,210
23,45.3485,-96.1418,2005,Y,2005-11-16,2006-04-06,76,217
23,45.3485,-96.1418,2006,Y,2006-11-19,2007-03-30,79,210
23,45.3485,-96.1418,2007,Y,2007-11-27,2008-04-20,87,232
23,45.3485,-96.1418,2008,Y,2008-11-21,2009-04-15,81,226
23,45.3485,-96.1418,2009,Y,2009-12-05,2010-04-03,95,214
23,45.3485,-96.1418,2010,Y,2010-11-23,2011-04-17,83,228
23,45.3485,-96.1418,2011,Y,2011-11-20,2012-03-19,80,200
23,45.3485,-96.1418,2012,Y,2012-12-10,2013-05-07,100,248
23,45.3485,-96.1418,2013,Y,2013-11-22,2014-04-14,82,225
23,45.3485,-96.1418,2014,Y,2014-11-14,2015-04-02,74,213
23,45.3485,-96.1418,2015,Y,2015-11-29,2016-03-16,89,197
23,45.3485,-96.1418,2016,Y,2016-12-08,2017-04-01,98,212
23,45.3485,-96.1418,2017,Y,2017-12-07,2018-04-28,97,239
23,45.3485,-96.1418,2018,Y,2018-11-11,2019-04-21,71,232
23,45.3485,-96.1418,2019,Y,2019-11-11,2020-04-07,71,219
23,45.3485,-96.1418,2020,Y,2020-11-30,2021-03-28,90,208
23,45.3485,-96.1418,2021,Y,2021-11-26,2022-04-10,86,221
23,45.3485,-96.1418,2022,Y,2022-11-20,2023-04-28,80,239
23,45.3485,-96.1418,2023,Y,2023-11-28,2024-03-13,88,194
23,45.3485,-96.1418,2024,Y,2024-11-26,2025-03-23,86,203
24,41.9785,-74.1651,1989,Y,1989-12-18,1990-03-13,108,193
24,41.9785,-74.1651,1990,Y,1991-01-19,1991-03-13,140,193
24,41.9785,-74.1651,1991,Y,1992-01-18,1992-03-13,139,194
24,41.9785,-74.1651,1992,Y,1993-01-12,1993-04-15,133,226
24,41.9785,-74.1651,1993,Y,1994-01-06,1994-04-14,127,225
24,41.9785,-74.1651,1994,Y,1995-02-06,1995-03-15,158,195
24,41.9785,-74.1651,1995,Y,1996-01-04,1996-03-26,125,207
24,41.9785,-74.1651,1996,Y,1997-01-20,1997-03-06,141,186
24,41.9785,-74.1651,1997,Y,1998-01-24,1998-02-13,145,165
24,41.9785,-74.1651,1998,Y,1999-01-08,NA,129,NA
24,41.9785,-74.1651,1999,Y,2000-01-20,2000-03-15,141,196
24,41.9785,-74.1651,2000,Y,2000-12-27,2001-04-13,117,224
24,41.9785,-74.1651,2001,N,2002-01-01,2002-01-08,122,129
24,41.9785,-74.1651,2002,Y,2003-01-20,2003-03-27,141,207
24,41.9785,-74.1651,2003,Y,2004-01-15,2004-03-30,136,211
24,41.9785,-74.1651,2004,Y,2005-01-19,2005-04-06,140,217
24,41.9785,-74.1651,2005,Y,2005-12-13,2006-03-17,103,197
24,41.9785,-74.1651,2006,Y,2007-02-16,2007-04-05,168,216
24,41.9785,-74.1651,2007,Y,2008-01-04,2008-03-24,125,205
24,41.9785,-74.1651,2008,Y,2009-01-14,2009-03-27,135,207
24,41.9785,-74.1651,2009,Y,2010-01-13,2010-03-20,134,200
25,41.2446,-74.0998,1989,Y,1989-12-06,1990-02-14,96,166
25,41.2446,-74.0998,1990,Y,1991-01-03,1991-03-03,124,183
25,41.2446,-74.0998,1991,Y,1991-12-23,1992-03-09,113,190
25,41.2446,-74.0998,1992,Y,1992-12-15,1993-04-09,105,220
25,41.2446,-74.0998,1993,Y,1993-12-27,1994-04-08,117,219
25,41.2446,-74.0998,1994,Y,1994-12-16,1995-03-15,106,195
25,41.2446,-74.0998,1995,Y,1995-12-14,1996-03-27,104,208
25,41.2446,-74.0998,1996,Y,1997-01-16,1997-02-28,137,180
25,41.2446,-74.0998,1997,Y,1997-12-12,1998-02-25,102,177
25,41.2446,-74.0998,1998,Y,1998-12-28,1999-03-04,118,184
25,41.2446,-74.0998,1999,Y,1999-12-29,2000-03-11,119,192
25,41.2446,-74.0998,2000,Y,2000-12-06,2001-04-11,96,222
25,41.2446,-74.0998,2001,Y,2002-01-03,2002-02-18,124,170
25,41.2446,-74.0998,2002,Y,2002-12-05,2003-04-03,95,214
25,41.2446,-74.0998,2003,Y,2004-01-12,2004-03-29,133,210
25,41.2446,-74.0998,2004,Y,2004-12-22,2005-04-05,112,216
25,41.2446,-74.0998,2005,Y,2005-12-09,2006-03-13,99,193
25,41.2446,-74.0998,2006,Y,2007-01-18,2007-03-30,139,210
25,41.2446,-74.0998,2007,Y,2008-01-09,NA,130,NA
25,41.2446,-74.0998,2008,Y,2009-01-07,2009-03-18,128,198
25,41.2446,-74.0998,2009,NA,NA,2010-03-23,NA,203
26,46.2775,-91.0358,1989,Y,1989-11-23,1990-04-18,83,229
26,46.2775,-91.0358,1990,Y,1990-12-02,1991-04-19,92,230
26,46.2775,-91.0358,1991,Y,1991-11-26,1992-04-30,86,242
26,46.2775,-91.0358,1992,Y,1992-11-27,1993-04-29,87,240
26,46.2775,-91.0358,1993,Y,1993-11-27,1994-04-23,87,234
26,46.2775,-91.0358,1994,Y,1994-12-06,1995-04-24,96,235
26,46.2775,-91.0358,1995,Y,1995-11-13,1996-05-10,73,252
26,46.2775,-91.0358,1996,Y,1996-11-20,1997-04-26,80,237
26,46.2775,-91.0358,1997,Y,1997-11-21,1998-04-10,81,221
26,46.2775,-91.0358,1998,Y,1998-12-17,1999-04-13,107,224
26,46.2775,-91.0358,1999,Y,1999-12-17,2000-04-02,107,214
26,46.2775,-91.0358,2000,Y,2000-12-02,2001-04-26,92,237
26,46.2775,-91.0358,2001,Y,2001-12-21,2002-04-19,111,230
26,46.2775,-91.0358,2002,Y,2002-11-26,2003-04-25,86,236
26,46.2775,-91.0358,2003,Y,2003-12-02,2004-04-19,92,231
26,46.2775,-91.0358,2004,Y,2004-12-03,2005-04-11,93,222
26,46.2775,-91.0358,2005,Y,2005-12-04,2006-04-14,94,225
26,46.2775,-91.0358,2006,Y,2006-12-01,2007-04-20,91,231
26,46.2775,-91.0358,2007,Y,2007-12-01,2008-05-05,91,247
26,46.2775,-91.0358,2008,Y,2008-11-27,2009-04-14,87,225
26,46.2775,-91.0358,2009,Y,2009-12-06,2010-03-30,96,210
26,46.2775,-91.0358,2010,Y,2010-12-04,2011-04-24,94,235
26,46.2775,-91.0358,2011,Y,2011-12-02,2012-03-15,92,196
26,46.2775,-91.0358,2012,Y,2012-12-05,NA,95,NA
26,46.2775,-91.0358,2013,NA,NA,2014-05-08,NA,249
26,46.2775,-91.0358,2014,NA,NA,2015-04-10,NA,221
26,46.2775,-91.0358,2016,Y,2016-12-10,2017-04-05,100,216
26,46.2775,-91.0358,2017,Y,2017-12-07,NA,97,NA
27,45.5703,-70.3047,1996,Y,1996-11-27,1997-05-08,87,249
27,45.5703,-70.3047,1997,Y,1997-11-24,1998-04-27,84,238
27,45.5703,-70.3047,1998,Y,1998-11-17,1999-04-29,77,240
27,45.5703,-70.3047,1999,Y,1999-12-19,2000-04-29,109,241
27,45.5703,-70.3047,2000,Y,2000-12-05,2001-05-04,95,245
27,45.5703,-70.3047,2001,Y,2001-12-15,2002-04-19,105,230
27,45.5703,-70.3047,2002,Y,2002-11-28,2003-05-03,88,244
27,45.5703,-70.3047,2003,Y,2003-12-05,2004-04-28,95,240
27,45.5703,-70.3047,2004,Y,2004-12-04,2005-05-04,94,245
27,45.5703,-70.3047,2005,Y,2005-12-05,2006-04-22,95,233
27,45.5703,-70.3047,2006,Y,2006-12-06,2007-05-09,96,250
27,45.5703,-70.3047,2007,Y,2007-11-29,2008-05-03,89,245
27,45.5703,-70.3047,2008,Y,2008-11-24,NA,84,NA
28,42.7856,-78.2263,1989,Y,1989-12-01,1990-03-15,91,195
28,42.7856,-78.2263,1990,Y,1990-12-13,1991-03-26,103,206
28,42.7856,-78.2263,1991,Y,1991-12-18,1992-04-10,108,222
28,42.7856,-78.2263,1992,Y,1992-12-09,1993-04-12,99,223
28,42.7856,-78.2263,1993,Y,1993-12-24,1994-04-14,114,225
28,42.7856,-78.2263,1994,Y,1994-12-08,1995-03-19,98,199
28,42.7856,-78.2263,1995,Y,1995-12-01,1996-04-14,91,226
28,42.7856,-78.2263,1996,Y,1996-12-19,1997-03-30,109,210
28,42.7856,-78.2263,1997,Y,1997-12-11,1998-03-25,101,205
28,42.7856,-78.2263,1998,Y,1998-12-18,1999-04-04,108,215
28,42.7856,-78.2263,1999,Y,1999-12-17,2000-03-10,107,191
28,42.7856,-78.2263,2000,Y,2000-12-03,2001-04-12,93,223
28,42.7856,-78.2263,2001,Y,2001-12-26,2002-03-27,116,207
28,42.7856,-78.2263,2002,Y,2002-11-24,2003-04-08,84,219
28,42.7856,-78.2263,2003,Y,2003-12-05,2004-04-06,95,218
28,42.7856,-78.2263,2004,Y,2004-12-20,2005-04-04,110,215
28,42.7856,-78.2263,2005,Y,2005-12-06,2006-03-29,96,209
28,42.7856,-78.2263,2006,Y,2007-01-18,2007-03-28,139,208
28,42.7856,-78.2263,2007,Y,2007-12-05,2008-04-07,95,219
28,42.7856,-78.2263,2008,Y,2008-12-08,2009-03-28,98,208
28,42.7856,-78.2263,2009,Y,2010-01-01,2010-03-24,122,204
29,44.1468,-70.2543,1989,Y,1989-12-12,1990-04-14,102,225
29,44.1468,-70.2543,1990,Y,1991-01-01,1991-04-07,122,218
29,44.1468,-70.2543,1991,Y,1991-12-25,1992-04-10,115,222
29,44.1468,-70.2543,1992,Y,1992-12-24,1993-04-21,114,232
29,44.1468,-70.2543,1993,Y,1993-12-28,1994-04-22,118,233
29,44.1468,-70.2543,1994,Y,1995-01-04,1995-04-14,125,225
29,44.1468,-70.2543,1995,Y,1995-12-12,1996-04-09,102,221
29,44.1468,-70.2543,1996,Y,1997-01-13,1997-04-24,134,235
29,44.1468,-70.2543,1997,Y,1997-12-24,1998-04-08,114,219
29,44.1468,-70.2543,1998,Y,1998-12-26,1999-04-07,116,218
29,44.1468,-70.2543,1999,Y,2000-01-06,2000-04-06,127,218
29,44.1468,-70.2543,2000,Y,2000-12-25,2001-04-29,115,240
29,44.1468,-70.2543,2001,Y,2002-01-18,2002-04-04,139,215
29,44.1468,-70.2543,2002,Y,2002-12-11,2003-04-26,101,237
29,44.1468,-70.2543,2003,Y,2004-01-06,2004-04-14,127,226
29,44.1468,-70.2543,2004,Y,2004-12-28,2005-04-20,118,231
29,44.1468,-70.2543,2005,Y,2005-12-22,2006-03-31,112,211
29,44.1468,-70.2543,2006,Y,2007-01-18,2007-04-23,139,234
29,44.1468,-70.2543,2007,Y,2007-12-21,2008-04-23,111,235
29,44.1468,-70.2543,2008,Y,2008-12-24,2009-04-13,114,224
29,44.1468,-70.2543,2009,Y,2009-12-31,2010-03-22,121,202
29,44.1468,-70.2543,2010,Y,2011-01-06,2011-04-20,127,231
29,44.1468,-70.2543,2011,Y,2012-01-14,2012-03-23,135,204
29,44.1468,-70.2543,2012,Y,2013-01-03,2013-04-12,124,223
29,44.1468,-70.2543,2013,Y,2013-12-17,2014-04-23,107,234
29,44.1468,-70.2543,2014,Y,2015-01-06,2015-04-23,127,234
29,44.1468,-70.2543,2015,Y,2016-01-19,2016-03-18,140,199
29,44.1468,-70.2543,2016,Y,2017-01-07,2017-04-19,128,230
29,44.1468,-70.2543,2017,Y,2017-12-27,2018-04-25,117,236
29,44.1468,-70.2543,2018,Y,2019-01-14,2019-04-22,135,233
29,44.1468,-70.2543,2019,Y,2019-12-23,2020-04-03,113,215
29,44.1468,-70.2543,2020,Y,2021-01-31,2021-04-04,152,215
29,44.1468,-70.2543,2021,Y,2022-01-12,2022-04-08,133,219
29,44.1468,-70.2543,2022,Y,2023-02-01,2023-04-12,153,223
29,44.1468,-70.2543,2023,Y,2024-01-19,2024-03-13,140,194
29,44.1468,-70.2543,2024,Y,2025-01-13,2025-04-15,134,226
30,44.865,-93.6813,2017,NA,NA,2018-05-01,NA,242
31,44.865,-93.6813,1989,Y,1989-11-18,NA,78,NA
31,44.865,-93.6813,1990,Y,1990-11-29,1991-04-06,89,217
31,44.865,-93.6813,1991,Y,1991-11-04,1992-04-07,64,219
31,44.865,-93.6813,1992,Y,1992-11-27,1993-04-16,87,227
31,44.865,-93.6813,1993,Y,1993-11-26,1994-04-08,86,219
31,44.865,-93.6813,1994,NA,NA,1995-04-02,NA,213
31,44.865,-93.6813,1995,Y,1995-11-12,1996-04-20,72,232
31,44.865,-93.6813,1996,Y,1996-11-12,1997-04-18,72,229
31,44.865,-93.6813,1997,Y,1997-11-16,1998-03-28,76,208
31,44.865,-93.6813,1998,Y,1998-12-19,1999-03-29,109,209
31,44.865,-93.6813,1999,Y,1999-12-11,2000-03-08,101,189
31,44.865,-93.6813,2000,Y,2000-11-21,2001-04-16,81,227
31,44.865,-93.6813,2001,Y,2001-12-20,2002-04-14,110,225
31,44.865,-93.6813,2002,Y,2002-12-03,2003-04-02,93,213
31,44.865,-93.6813,2003,Y,2003-11-25,2004-04-02,85,214
31,44.865,-93.6813,2004,Y,2004-12-13,2005-04-05,103,216
31,44.865,-93.6813,2005,Y,2005-11-30,2006-04-07,90,218
31,44.865,-93.6813,2006,Y,2006-12-01,2007-03-28,91,208
31,44.865,-93.6813,2007,Y,2007-12-01,2008-04-21,91,233
31,44.865,-93.6813,2008,Y,2008-11-21,2009-04-05,81,216
31,44.865,-93.6813,2009,Y,2009-12-06,2010-04-01,96,212
31,44.865,-93.6813,2010,Y,2010-11-27,2011-04-10,87,221
31,44.865,-93.6813,2011,Y,2011-12-02,2012-03-18,92,199
31,44.865,-93.6813,2012,Y,2012-12-10,NA,100,NA
31,44.865,-93.6813,2013,NA,NA,2014-04-19,NA,230
31,44.865,-93.6813,2014,Y,2014-11-14,2015-03-27,74,207
31,44.865,-93.6813,2015,Y,2015-12-19,2016-03-15,109,196
31,44.865,-93.6813,2022,Y,2022-11-20,2023-04-14,80,225
32,44.8681,-93.6938,1989,Y,1989-11-23,NA,83,NA
32,44.8681,-93.6938,1990,Y,1990-12-03,1991-04-06,93,217
32,44.8681,-93.6938,1991,Y,1991-11-07,1992-04-06,67,218
32,44.8681,-93.6938,1992,Y,1992-11-28,1993-04-16,88,227
32,44.8681,-93.6938,1993,Y,1993-11-26,1994-04-09,86,220
32,44.8681,-93.6938,1994,Y,1994-12-10,1995-04-02,100,213
32,44.8681,-93.6938,1995,Y,1995-11-22,1996-04-21,82,233
32,44.8681,-93.6938,1996,Y,1996-11-19,1997-04-14,79,225
32,44.8681,-93.6938,1997,Y,1997-11-24,1998-03-31,84,211
32,44.8681,-93.6938,1998,Y,1998-12-21,1999-03-30,111,210
32,44.8681,-93.6938,1999,Y,1999-12-16,2000-03-09,106,190
32,44.8681,-93.6938,2000,Y,2000-11-24,2001-04-16,84,227
32,44.8681,-93.6938,2001,Y,2001-12-21,2002-04-14,111,225
32,44.8681,-93.6938,2002,Y,2002-12-03,2003-04-03,93,214
32,44.8681,-93.6938,2003,Y,2003-11-29,2004-04-03,89,215
32,44.8681,-93.6938,2004,Y,2004-12-14,2005-04-06,104,217
32,44.8681,-93.6938,2005,Y,2005-12-01,2006-04-07,91,218
32,44.8681,-93.6938,2006,Y,2006-12-03,2007-03-30,93,210
32,44.8681,-93.6938,2007,Y,2007-12-01,2008-04-21,91,233
32,44.8681,-93.6938,2008,Y,2008-11-26,2009-04-08,86,219
32,44.8681,-93.6938,2009,Y,2009-12-10,2010-04-01,100,212
32,44.8681,-93.6938,2010,Y,2010-12-02,2011-04-11,92,222
32,44.8681,-93.6938,2011,Y,2011-12-06,2012-03-18,96,199
32,44.8681,-93.6938,2012,Y,2012-12-10,NA,100,NA
32,44.8681,-93.6938,2013,NA,NA,2014-04-21,NA,232
32,44.8681,-93.6938,2014,Y,2014-11-21,2015-04-01,81,212
32,44.8681,-93.6938,2015,Y,2015-12-19,2016-03-15,109,196
32,44.8681,-93.6938,2022,Y,2022-12-01,2023-04-14,91,225
33,44.4588,-73.5003,1989,Y,1989-12-02,1990-04-04,92,215
33,44.4588,-73.5003,1990,Y,1990-12-16,1991-03-29,106,209
33,44.4588,-73.5003,1991,Y,1991-12-12,1992-04-18,102,230
33,44.4588,-73.5003,1992,Y,1992-12-09,1993-04-18,99,229
33,44.4588,-73.5003,1993,Y,1993-11-26,1994-04-19,86,230
33,44.4588,-73.5003,1994,Y,1994-12-13,1995-03-27,103,207
33,44.4588,-73.5003,1995,Y,1995-11-30,1996-03-30,90,211
33,44.4588,-73.5003,1996,Y,1996-12-22,1997-04-08,112,219
33,44.4588,-73.5003,1997,Y,1997-12-09,1998-04-09,99,220
33,44.4588,-73.5003,1998,Y,1998-12-23,1999-04-03,113,214
33,44.4588,-73.5003,1999,Y,1999-12-17,2000-03-27,107,208
33,44.4588,-73.5003,2000,Y,2000-12-08,2001-04-23,98,234
33,44.4588,-73.5003,2001,Y,2002-02-03,2002-04-01,155,212
33,44.4588,-73.5003,2002,Y,2002-12-04,2003-04-15,94,226
33,44.4588,-73.5003,2003,Y,2003-12-05,2004-04-16,95,228
33,44.4588,-73.5003,2004,Y,2004-12-12,2005-04-10,102,221
